,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
29,0.532252,21,1.1916794871105234,-9.15,3.44,0.66,0.27422665371119204,3.8068500187966716
30,0.549088,19,1.3168902763708143,-9.08,3.6,0.79,0.25672297973369607,3.780352304493008
31,0.568812,18,1.0423531071570709,-9.01,3.74,0.9,0.24576254584518187,3.75600430816871
32,0.5855199999999999,16,1.625146147274146,-8.95,3.86,1.0,0.24588548051611345,3.7306737423675775
33,0.5943919999999999,16,1.625146147274146,-8.95,3.86,1.0,0.24361052623825763,3.6974771844135437
34,0.614468,16,2.8059579469407594,-8.9,3.96,1.08,0.2588225482644925,3.694341752738622
35,0.6319279999999999,16,1.1460366486286553,-8.85,4.04,1.14,0.2645954646754659,3.6812278109852934
36,0.64866,16,1.0945775440780794,-8.83,4.08,1.19,0.2540281075847629,3.652357934748828
37,0.668308,16,1.8407878747970934,-8.83,4.07,1.21,0.2501058590920205,3.6335801100512066
38,0.685044,17,1.900026315607234,-8.85,4.03,1.19,0.25531721698243837,3.6172683886238604
39,0.693896,17,1.900026315607234,-8.85,4.03,1.19,0.2537301521861634,3.5864725669969655
40,0.7139599999999999,19,6.565340813697336,-8.87,4.0,1.13,0.256327089474619,3.6237822754654982
41,0.731584,21,5.388877434122992,-8.89,3.98,1.06,0.26912074398158314,3.6815079920926412
42,0.74844,22,3.896511260088953,-8.9,3.97,1.02,0.2572440185440915,3.7121503934348095
43,0.768052,24,5.945737969335682,-8.93,3.92,0.97,0.20569694147838308,3.7610486348058965
44,0.784948,24,8.338423112315661,-8.97,3.85,0.88,0.17050761910168405,3.8341063730510374
45,0.79392,24,8.338423112315661,-8.97,3.85,0.88,0.15922182815125463,3.861303850642083
46,0.81412,24,7.041661735698471,-9.02,3.76,0.77,0.18957810839018685,3.969027853034375
47,0.8316,24,5.765986472408689,-9.09,3.61,0.63,0.23565446295268533,4.033351843800582
48,0.848572,24,2.590791384886093,-9.15,3.48,0.48,0.2673870483288689,4.056652606124935
49,0.868436,24,1.116288493177279,-9.2,3.36,0.36,0.28095676305617573,4.04585646890121
50,0.885164,23,0.6006662967072484,-9.26,3.2,0.24,0.27829882695695163,4.012602224191154
51,0.8940319999999999,23,0.6006662967072484,-9.26,3.2,0.24,0.2693871823981553,3.970314078337704
52,0.914088,22,1.7184004189943622,-9.32,3.02,0.13,0.26332284533068995,3.9459548247901095
53,0.931564,22,1.6423458831805193,-9.37,2.87,0.02,0.2603430109150117,3.9277061714058634
54,0.9483159999999999,22,1.434886755113448,-9.41,2.73,-0.08,0.26128815317080833,3.905866217411564
55,0.967892,21,1.1449454135459909,-9.45,2.61,-0.17,0.2661550617586171,3.8835027601057517
56,0.98464,21,1.1018166816671455,-9.48,2.48,-0.27,0.26930386602892864,3.854702291318416
57,1.004348,21,1.1562871615649808,-9.51,2.35,-0.36,0.2764745888148767,3.8293387920169755
58,1.023596,21,1.2934450123604018,-9.52,2.29,-0.4,0.28729327901106516,3.8053001598861824
59,1.04052,21,1.2521182052825524,-9.55,2.16,-0.48,0.29710612447448553,3.779225861261227
60,1.060744,21,1.2964952757337762,-9.57,2.03,-0.56,0.30914241833142986,3.757382586208614
61,1.0796679999999999,20,0.7971198153351853,-9.6,1.88,-0.63,0.31576333624292,3.729577517627658
62,1.096568,20,0.986154146165801,-9.62,1.74,-0.69,0.3165794927837624,3.6970313280296914
63,1.116152,20,1.4080482946262889,-9.64,1.59,-0.75,0.31831085724173214,3.6728605037572777
64,1.1328799999999999,20,1.6414932226482082,-9.66,1.45,-0.81,0.31899198302104825,3.6507520144351107
65,1.151632,20,1.3819189556555045,-9.67,1.38,-0.84,0.3221435053920577,3.631484672446236
66,1.171792,20,0.8752713864853575,-9.68,1.26,-0.91,0.32720453383092474,3.6066222965223655
67,1.188648,20,0.7308214556237386,-9.69,1.13,-0.97,0.32933320898830265,3.572543592423011
68,1.208688,20,0.4811444689487763,-9.69,1.01,-1.03,0.33054182883126704,3.5370726364145773
69,1.228388,20,0.40472212689696124,-9.7,0.89,-1.09,0.32814022685745237,3.4981835678110076
70,1.2451999999999999,20,0.3398529093593286,-9.7,0.76,-1.14,0.32314589792701276,3.456827610993128
71,1.254252,20,0.3398529093593286,-9.7,0.76,-1.14,0.31518338018012826,3.412289104955998
72,1.2740719999999999,20,0.523545604508337,-9.71,0.55,-1.2,0.31171511125628915,3.3732305296557765
73,1.290884,20,1.0161200716450787,-9.71,0.48,-1.21,0.30916511171771877,3.3385581047568724
74,1.31098,20,1.4961617559608988,-9.72,0.32,-1.24,0.30963302308813245,3.316186657988007
75,1.329548,20,1.6213882940245992,-9.72,0.17,-1.27,0.31181430230475027,3.297515138079422
